Session_ID,Timestamp,Source_Log,Vehicle_Speed_kmh,Speed_mps,Accel_X_mps2,Accel_Y_mps2,Accel_Z_mps2,Altitude_m,Road_Grade_pct,Heading_deg,Pitch_deg,Roll_deg,Aero_Force_N,Rolling_Resistance_N,Grade_Force_N,Inertial_Force_N,Estimated_Road_Load_N,Estimated_Wheel_Power_kW,Estimated_Wheel_Torque_Nm,Estimated_Motor_Torque_Nm,Battery_Voltage_V,Battery_Current_A,Battery_Power_kW,Available_Charge_Power_kW,Available_Discharge_Power_kW,Battery_SOC_pct,SOC_Display_pct,Battery_SOH_pct,Battery_Max_Temp_C,Battery_Min_Temp_C,Battery_Temp_C,Battery_Temp_Spread_C,Max_Cell_Voltage_V,Min_Cell_Voltage_V,Cell_Voltage_Spread_V,Ambient_Temp_C,Distance_Total_km,Distance_Trip_km,TPMS_FL,TPMS_FR,TPMS_RL,TPMS_RR,TPMS_Avg,Latitude_deg,Longitude_deg,Drive_Context,Estimated_Powertrain_Efficiency_pct,Data_Quality_Flag,Battery_Power_Calculated_kW,TPMS_Avg_Calculated,Cal_cell_voltage_spread,Cell_Spread_Difference,Battery_Temp_Spread_Calculated_C,Battery_Temp_Spread_Difference,Speed_Calculated_mps,Speed_Difference_mps,Driving_Mode,Driving_Behaviour,Road_Load_Calculated_N,Road_Load_Difference_N,Dominant_Road_Load_Component,SOC_State,Battery_Temp_State,Cell_Voltage_Balance_State
EV6_628BE0B8,2022-05-23 19:27:10+00:00,00000002-628BE0B8,18.6052,5.1681,-0.915,0.4875,9.845,86.3,5.181,3.24,1.42,-0.42,10.2824,229.2465,989.7799,-1784.25,-554.9411,-2.868,-172.0318,-20.9795,776.3,0.2,0.1553,151.51,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,13.5,288.0,1500.4,37.4,37.2,37.4,37.4,37.35,56.082,10.1657,Urban,,OK,0.16,37.35,0.0,0.0,2.0,0.0,5.168111111111111,-1.1111111111183902e-05,City,Braking,-554.9412,9.999999997489795e-05,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:27:15+00:00,00000002-628BE0B8,13.1014,3.6393,-1.8648,0.2883,9.8699,88.56,7.3318,4.08,-0.38,-0.44,5.0987,228.9395,1398.7735,-3636.352,-2003.5403,-7.2914,-621.0975,-75.7436,777.1,-0.3,-0.2331,151.51,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,13.5,288.0,1579.4,37.4,37.4,37.4,37.4,37.4,56.0827,10.1658,Urban,,OK,-0.23,37.4,0.0,0.0,2.0,0.0,3.6392777777777776,2.2222222222367805e-05,City,Braking,-2003.5403,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:27:20+00:00,00000002-628BE0B8,6.1146,1.6985,-0.6403,-1.1837,10.1582,89.0,12.42,46.58,0.24,0.34,1.1106,227.8037,2357.7772,-1248.5969,1338.0946,2.2728,414.8093,50.5865,777.5,0.4,0.311,151.51,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,13.5,289.0,1626.6,37.4,37.4,37.4,37.4,37.4,56.0831,10.166,Urban,,OK,0.31,37.4,0.0,0.0,2.0,0.0,1.6985,-2.220446049250313e-16,Crawl,Braking,1338.0946,0.0,Grade_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:27:25+00:00,00000002-628BE0B8,4.6598,1.2944,0.5051,1.6276,10.0,88.92,12.42,54.08,-0.76,-0.06,0.645,227.8037,2357.7772,984.949,3571.1749,4.6225,1107.0642,135.0078,777.7,0.5,0.3889,151.51,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,13.5,289.0,1652.4,37.4,37.4,37.4,37.4,37.4,56.0832,10.1663,Stop_or_Crawl,,OK,0.39,37.4,0.0,0.0,2.0,0.0,1.2943888888888888,1.1111111111183902e-05,Crawl,Accelerating,3571.1749,0.0,Grade_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:27:30+00:00,00000002-628BE0B8,5.0182,1.394,-1.3036,1.2959,10.1046,89.875,5.181,89.675,0.05,1.2,0.7481,229.2465,989.7799,-2541.9643,-1322.1898,-1.8431,-409.8788,-49.9852,774.5,27.8,21.5311,151.51,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.02,4.02,0.0,13.5,289.0,1679.0,37.4,37.4,37.4,37.4,37.4,56.0834,10.1664,Urban,-8.5601,OK,21.53,37.4,0.0,0.0,2.0,0.0,1.3939444444444444,5.555555555547542e-05,Crawl,Braking,-1322.1898,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:27:35+00:00,00000002-628BE0B8,0.9614,0.2671,-0.8525,0.4125,10.015,90.16,-1.2361,294.54,-2.1,-2.4,0.0275,229.5365,-236.4426,-1662.375,-1669.2536,-0.4458,-517.4686,-63.1059,778.0,0.7,0.5446,151.51,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,289.0,1696.2,37.4,37.4,37.4,37.4,37.4,56.0836,10.1664,Stop_or_Crawl,,OK,0.54,37.4,0.0,0.0,2.0,0.0,0.2670555555555555,4.444444444445805e-05,Crawl,Braking,-1669.2536,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:27:40+00:00,00000002-628BE0B8,0.633,0.1758,0.0204,-0.1199,10.0434,89.94,-1.2361,251.92,-1.52,-3.3,0.0119,229.5365,-236.4426,39.7959,32.9017,0.0058,10.1995,1.2438,778.0,2.8,2.1784,151.51,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,289.0,1700.6,37.4,37.4,37.4,37.4,37.4,56.0836,10.1665,Stop_or_Crawl,0.2656,OK,2.18,37.4,0.0,0.0,2.0,0.0,0.1758333333333333,-3.333333333332966e-05,Crawl,Coasting,32.90169999999999,7.105427357601002e-15,Grade_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:27:45+00:00,00000002-628BE0B8,4.3134,1.1982,0.7551,0.6888,10.125,89.72,-3.6723,202.24,-1.82,-2.14,0.5527,229.3994,-702.0151,1472.449,1000.386,1.1986,310.1197,37.8195,777.7,7.7,5.9883,151.51,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,289.0,1706.6,37.4,37.4,37.4,37.4,37.4,56.0835,10.1664,Stop_or_Crawl,20.0162,OK,5.99,37.4,0.0,0.0,2.0,0.0,1.1981666666666666,3.333333333332966e-05,Crawl,Accelerating,1000.3860000000001,-1.1368683772161603e-13,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:27:50+00:00,00000002-628BE0B8,4.4802,1.2445,-0.8036,-0.2296,10.0485,89.1,-3.6723,213.08,-1.5,0.52,0.5962,229.3994,-702.0151,-1566.9643,-2038.9837,-2.5375,-632.085,-77.0835,778.3,0.8,0.6226,151.51,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,289.0,1729.4,37.4,37.4,37.4,37.4,37.4,56.0833,10.1663,Stop_or_Crawl,,OK,0.62,37.4,0.0,0.0,2.0,0.0,1.2445,0.0,Crawl,Braking,-2038.9838,9.999999997489795e-05,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:27:55+00:00,00000002-628BE0B8,4.1082,1.1412,-0.8061,0.5689,10.0,89.225,-4.1256,254.65,-4.075,-3.1,0.5014,229.3589,-788.5409,-1571.9388,-2130.6194,-2.4314,-660.492,-80.5478,778.6,0.5,0.3893,151.51,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,289.0,1748.75,37.4,37.4,37.4,37.4,37.4,56.0832,10.1661,Stop_or_Crawl,,OK,0.39,37.4,0.0,0.0,2.0,0.0,1.1411666666666669,3.333333333332966e-05,Crawl,Braking,-2130.6193999999996,-4.547473508864641e-13,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:28:00+00:00,00000002-628BE0B8,2.3472,0.652,-1.03,0.725,10.0,89.08,-4.1256,197.32,-1.82,-0.92,0.1637,229.3589,-788.5409,-2008.5,-2567.5183,-1.674,-795.9307,-97.0647,778.7,0.5,0.3894,151.51,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,289.0,1766.8,37.4,37.4,37.4,37.4,37.4,56.0831,10.1659,Stop_or_Crawl,,OK,0.39,37.4,0.0,0.0,2.0,0.0,0.652,0.0,Crawl,Braking,-2567.5182999999997,-4.547473508864641e-13,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:28:05+00:00,00000002-628BE0B8,5.1956,1.4432,2.977,0.7245,10.0383,89.12,-4.4479,188.78,-0.8,0.06,0.8019,229.3273,-850.0116,5805.2296,5185.3471,7.4836,1607.4576,196.0314,778.9,0.5,0.3894,151.51,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,289.0,1779.2,37.4,37.4,37.4,37.4,37.4,56.083,10.1659,Urban,,OK,0.39,37.4,0.0,0.0,2.0,0.0,1.4432222222222222,-2.222222222214576e-05,Crawl,Accelerating,5185.347199999999,-9.999999929277692e-05,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:28:10+00:00,00000002-628BE0B8,13.555700000000002,5.6234,0.5255,0.5765,9.8393,87.96,-4.4479,183.16,-2.06,-0.3,12.1739,229.3273,-850.0116,1024.7449,416.2344,2.3406,129.0327,15.7357,751.1,232.0,174.2552,153.22,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,3.92,3.9,0.02,,289.0,1850.2,37.4,37.4,37.4,37.4,37.4,56.0824,10.1658,Urban,1.3432,OK,174.26,37.4,0.02,-1.7347234759768068e-17,2.0,0.0,3.765472222222223,1.8579277777777772,City,Accelerating,416.2344999999999,-9.999999991805453e-05,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:28:15+00:00,00000002-628BE0B8,21.9158,6.0877,-0.6429,0.9464,10.3597,82.02,-4.4479,181.68,-3.66,-0.14,14.2673,229.3273,-850.0116,-1253.5714,-1859.9885,-11.3231,-576.5964,-70.3166,776.7,0.5,0.3884,153.22,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,289.0,1958.0,37.4,37.4,37.4,37.4,37.4,56.0815,10.1657,Urban,,OK,0.39,37.4,0.0,0.0,2.0,0.0,6.087722222222222,-2.2222222222367805e-05,City,Braking,-1859.9884000000002,-9.999999974752427e-05,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:28:20+00:00,00000002-628BE0B8,21.352,5.9311,-0.574,0.7704,9.7602,79.86,-4.1256,176.94,-1.08,0.12,13.5427,229.3589,-788.5409,-1119.2602,-1664.8995,-9.8747,-516.1188,-62.9413,777.4,0.7,0.5442,153.22,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,13.5,289.0,2066.8,37.4,37.4,37.4,37.4,37.4,56.0805,10.1657,Urban,,OK,0.54,37.4,0.0,0.0,2.0,0.0,5.931111111111111,-1.1111111111183902e-05,City,Braking,-1664.8995,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:28:25+00:00,00000002-628BE0B8,21.2194,5.8943,-0.6525,0.06,10.2575,76.54,-4.1256,177.58,-2.92,0.28,13.375,229.3589,-788.5409,-1272.375,-1818.182,-10.7169,-563.6364,-68.7361,777.7,0.2,0.1555,153.22,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,289.0,2173.0,37.4,37.4,37.4,37.4,37.4,56.0795,10.1658,Urban,,OK,0.16,37.4,0.0,0.0,2.0,0.0,5.894277777777778,2.2222222222367805e-05,City,Braking,-1818.182,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:28:30+00:00,00000002-628BE0B8,19.7088,5.4747,-0.551,0.0281,10.1709,75.72,-2.9956,189.72,1.44,0.1,11.5385,229.4511,-572.7895,-1074.4898,-1406.2897,-7.699,-435.9498,-53.1646,778.1,-0.4,-0.3112,153.22,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,289.0,2276.4,37.8,37.4,37.4,37.4,37.5,56.0786,10.1657,Urban,,OK,-0.31,37.5,0.0,0.0,2.0,0.0,5.474666666666667,3.333333333355171e-05,City,Braking,-1406.2897,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:28:35+00:00,00000002-628BE0B8,16.993,4.7203,-0.5587,0.4847,9.8342,78.22,-2.9956,191.4,-0.26,-0.16,8.5776,229.4511,-572.7895,-1089.4133,-1424.174,-6.7225,-441.4939,-53.8407,778.3,0.0,0.0,153.22,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,289.0,2366.8,37.8,37.4,37.4,37.4,37.5,56.0778,10.1654,Urban,,OK,0.0,37.5,0.0,0.0,2.0,0.0,4.720277777777778,2.2222222222367805e-05,City,Braking,-1424.1741,9.999999997489795e-05,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:28:40+00:00,00000002-628BE0B8,15.1578,4.2105,-1.1122,0.8418,10.0255,78.26,-1.9514,191.4,-0.76,0.38,6.825,229.5103,-373.2172,-2168.8776,-2305.7595,-9.7084,-714.7855,-87.169,778.4,0.1,0.0778,153.22,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,289.0,2447.4,37.8,37.4,37.4,37.4,37.5,56.0771,10.1651,Urban,,OK,0.08,37.5,0.0,0.0,2.0,0.0,4.2105,0.0,City,Braking,-2305.7594999999997,-4.547473508864641e-13,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:28:45+00:00,00000002-628BE0B8,10.6947,2.9707,-1.1607,0.8929,9.9923,78.0,-1.9514,180.6667,-1.7667,-1.4333,3.3975,229.5103,-373.2172,-2263.3929,-2403.7023,-7.1408,-745.1477,-90.8717,778.6,0.0,0.0,153.22,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,289.0,2503.0,37.8,37.4,37.4,37.4,37.5,56.0766,10.165,Urban,,OK,0.0,37.5,0.0,0.0,2.0,0.0,2.97075,-4.999999999988347e-05,City,Braking,-2403.7023,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:28:50+00:00,00000002-628BE0B8,10.6328,2.9536,0.1709,0.4439,10.1148,76.78,-1.9514,165.52,-1.6,-2.32,3.3583,229.5103,-373.2172,333.2908,192.9422,0.5699,59.8121,7.2942,777.7,8.2,6.3771,153.22,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,289.0,2559.6,37.8,37.4,37.4,37.4,37.5,56.0761,10.1651,Urban,8.9361,OK,6.38,37.5,0.0,0.0,2.0,0.0,2.9535555555555555,4.444444444429152e-05,City,Coasting,192.9422,0.0,Grade_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:28:55+00:00,00000002-628BE0B8,12.545,3.4847,-0.26,0.48,10.02,76.44,-2.3203,162.42,-1.1,-0.28,4.6749,229.4922,-443.7399,-507.0,-716.5728,-2.4971,-222.1376,-27.0899,776.6,15.6,12.115,153.22,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,289.6,2619.0,37.8,37.4,37.4,37.4,37.5,56.0756,10.1654,Urban,-20.6114,OK,12.11,37.5,0.0,0.0,2.0,0.0,3.484722222222222,-2.2222222221923715e-05,City,Coasting,-716.5727999999999,-1.1368683772161603e-13,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:29:00+00:00,00000002-628BE0B8,12.3676,3.4354,-0.4719,0.5128,10.0026,75.96,-2.3203,162.92,-0.96,-0.36,4.5436,229.4922,-443.7399,-920.2806,-1129.9847,-3.882,-350.2952,-42.7189,778.2,1.7,1.3229,153.22,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,290.0,2681.6,37.8,37.4,37.8,37.8,37.7,56.0751,10.1657,Urban,-293.4373,OK,1.32,37.7,0.0,0.0,2.0,0.0,3.4354444444444443,-4.444444444429152e-05,City,Coasting,-1129.9847,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:29:05+00:00,00000002-628BE0B8,9.6195,2.6721,-1.2781,0.6658,9.9337,75.65,-2.3203,162.45,-1.8,0.025,2.7487,229.4922,-443.7399,-2492.2194,-2703.7183,-7.2246,-838.1527,-102.2137,778.5,0.3,0.2336,153.22,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,290.0,2741.0,37.8,37.4,37.8,37.8,37.7,56.0745,10.166,Urban,,OK,0.23,37.7,0.0,0.0,2.0,0.0,2.6720833333333336,1.6666666666331764e-05,Crawl,Braking,-2703.7183999999997,9.999999974752427e-05,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:29:10+00:00,00000002-628BE0B8,4.71,1.3083,-2.0179,0.477,10.0485,75.26,-1.9514,162.26,-1.52,-0.12,0.659,229.5103,-373.2172,-3934.8214,-4077.8694,-5.3352,-1264.1395,-154.1634,778.7,0.5,0.3894,153.22,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,290.0,2779.4,37.8,37.8,37.8,37.8,37.8,56.0742,10.1662,Stop_or_Crawl,,OK,0.39,37.8,0.0,0.0,2.0,0.0,1.3083333333333331,-3.333333333332966e-05,Crawl,Braking,-4077.8693,-0.00010000000020227162,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:29:15+00:00,00000002-628BE0B8,1.3385,0.3718,0.77,0.195,10.0475,75.6,4.6512,165.325,0.55,-0.575,0.0532,229.3061,888.7833,1501.5,2619.6427,0.974,812.0892,99.0353,778.7,0.9,0.7008,153.22,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,13.5,290.0,2797.5,37.8,37.8,37.8,37.8,37.8,56.0742,10.1662,Stop_or_Crawl,,OK,0.7,37.8,0.0,0.0,2.0,0.0,0.3718055555555555,-5.55555555553644e-06,Crawl,Accelerating,2619.6426,9.999999974752427e-05,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:29:20+00:00,00000002-628BE0B8,6.192,1.72,0.477,0.0663,10.0128,76.0,4.6512,189.25,0.35,0.15,1.1389,229.3061,888.7833,930.2296,2049.4579,3.5251,635.332,77.4795,775.5,27.1,21.0161,153.22,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.02,0.02,13.5,290.0,2810.0,37.8,37.8,37.8,37.8,37.8,56.074,10.1662,Urban,16.7732,OK,21.02,37.8,0.0200000000000004,-4.614364446098307e-16,2.0,0.0,1.72,0.0,Crawl,Coasting,2049.4579,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:29:25+00:00,00000002-628BE0B8,8.7744,2.4373,0.1403,0.1658,10.0918,76.96,4.6512,203.92,-1.4,-1.02,2.287,229.3061,888.7833,273.5969,1393.9734,3.3976,432.1317,52.699,777.2,11.8,9.171,153.22,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,13.5,290.0,2847.8,37.8,37.8,37.8,37.8,37.8,56.0737,10.166,Urban,37.0471,OK,9.17,37.8,0.0,0.0,2.0,0.0,2.437333333333333,-3.333333333310762e-05,Crawl,Coasting,1393.9733,9.999999997489795e-05,Grade_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:29:30+00:00,00000002-628BE0B8,10.9956,3.0543,-0.2628,0.5332,9.9949,77.82,4.6512,209.32,-1.8,0.32,3.5914,229.3061,888.7833,-512.3724,609.3084,1.861,188.8856,23.0348,776.8,12.7,9.8654,154.09,277.0,92.5,94.5,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,290.0,2897.2,37.8,38.0,37.8,37.8,37.85,56.0733,10.1656,Urban,18.8643,OK,9.87,37.85,0.0,0.0,2.0,0.0,3.054333333333333,-3.333333333310762e-05,City,Coasting,609.3084000000001,-1.1368683772161603e-13,Grade_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:29:35+00:00,00000002-628BE0B8,11.179,3.1053,-0.5663,0.6582,10.125,77.42,-2.5763,210.26,-1.56,0.52,3.7122,229.4779,-492.662,-1104.3367,-1363.8087,-4.235,-422.7807,-51.5586,779.0,-4.6,-3.5834,154.09,277.0,92.5,94.5,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,13.5,290.0,2954.0,37.8,38.0,37.8,37.8,37.85,56.0728,10.1652,Urban,,OK,-3.58,37.85,0.0,0.0,2.0,0.0,3.105277777777778,2.2222222222367805e-05,City,Braking,-1363.8086,-9.999999997489795e-05,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:29:40+00:00,00000002-628BE0B8,10.394,2.8872,-0.5638,0.6505,10.0306,76.95,-3.2557,207.975,-1.55,-0.35,3.2092,229.4324,-622.474,-1099.3622,-1489.1946,-4.2996,-461.6503,-56.2988,779.3,-5.2,-4.0524,154.09,277.0,92.5,94.5,100.0,20.0,18.0,18.0,2.0,4.06,4.04,0.02,,290.0,3008.25,37.8,38.0,37.8,38.0,37.9,56.0724,10.1647,Urban,,OK,-4.05,37.9,0.0199999999999995,4.2674197509029455e-16,2.0,0.0,2.8872222222222224,-2.2222222222367805e-05,City,Braking,-1489.1946,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:29:45+00:00,00000002-628BE0B8,10.062,2.795,-0.585,0.665,10.13,75.425,-3.6264,205.875,-1.9,0.4,3.0074,229.4032,-693.2508,-1140.75,-1601.5901,-4.4764,-496.4929,-60.5479,779.2,-3.3,-2.5714,154.09,277.0,92.5,94.5,100.0,20.0,18.0,18.0,2.0,4.06,4.04,0.02,,290.0,3065.0,37.8,38.0,37.8,38.0,37.9,56.072,10.1643,Urban,,OK,-2.57,37.9,0.0199999999999995,4.2674197509029455e-16,2.0,0.0,2.795,0.0,City,Braking,-1601.5902,0.00010000000020227162,Inertial_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:29:50+00:00,00000002-628BE0B8,9.9306,2.7585,-0.3622,0.8163,10.0714,74.74,-3.997,203.62,-0.76,0.58,2.9294,229.3709,-763.999,-706.3776,-1238.0763,-3.4152,-383.8037,-46.8053,778.8,1.3,1.0124,154.09,277.0,92.5,94.5,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,290.0,3110.0,,,,,,56.0716,10.164,Urban,-337.327,OK,1.01,,0.0,0.0,2.0,0.0,2.7585,0.0,Crawl,Coasting,-1238.0763000000002,2.2737367544323206e-13,Grade_Force_N,Very High,Normal,Low
EV6_628BE0B8,2022-05-23 19:29:55+00:00,00000002-628BE0B8,8.3762,2.3267,-1.516,0.9038,9.9263,74.275,-4.4817,200.55,-2.1,1.425,2.0841,229.3238,-856.475,-2956.25,-3581.317,-8.3328,-1110.2083,-135.3913,780.1,-11.3,-8.8151,,,92.5,,,20.0,18.0,18.0,2.0,4.06,4.06,0.0,,290.0,3152.5,,,,,,56.0712,10.1637,Urban,,OK,-8.82,,0.0,0.0,2.0,0.0,2.3267222222222226,-2.2222222222367805e-05,Crawl,Braking,-3581.3171,0.00010000000020227162,Inertial_Force_N,Very High,Normal,Low
EV6_628BE10F,2022-05-23 19:29:55+00:00,00000003-628BE10F,5.371,1.4919,-2.1125,0.075,9.9625,73.5,-1.2003,201.1,-4.3,0.5,0.8569,229.5375,-229.6031,-4119.375,-4118.5837,-6.1447,-1276.7609,-155.7026,,,,,,,,,,,,,,,,,290.0,3172.0,37.8,37.4,37.8,38.0,37.75,56.0711,10.1636,Urban,,OK,,37.75,,,,,1.4919444444444443,-4.444444444451357e-05,Crawl,Braking,-4118.5837,0.0,Inertial_Force_N,Unknown,Unknown,Unknown
EV6_628BE10F,2022-05-23 19:30:00+00:00,00000003-628BE10F,5.3682,1.4912,0.1199,-1.0153,10.0459,72.76,2.5477,262.46,-2.18,-0.56,0.856,229.4795,487.2099,233.801,951.3465,1.4186,294.9174,35.9655,780.7,-10.5,-8.1974,153.22,277.0,92.5,95.0,100.0,20.0,18.0,18.0,2.0,4.06,4.06,0.0,,290.0,3187.8,37.8,37.4,37.8,38.0,37.75,56.071,10.1635,Urban,,OK,-8.2,37.75,0.0,0.0,2.0,0.0,1.4911666666666663,3.333333333355171e-05,Crawl,Coasting,951.3463999999999,0.00010000000008858478,Grade_Force_N,Very High,Normal,Low
EV6_628BE10F,2022-05-23 19:30:05+00:00,00000003-628BE10F,8.3976,2.3327,0.2908,0.4235,9.9847,72.62,6.2958,289.9,-0.12,-0.44,2.0948,229.1004,1201.9758,567.0918,2000.2628,4.6659,620.0815,75.6197,776.2,24.8,19.2498,154.09,277.0,92.5,94.5,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,290.0,3220.0,37.8,37.4,38.0,38.0,37.8,56.0711,10.163,Urban,24.239,OK,19.25,37.8,0.0,0.0,2.0,0.0,2.332666666666667,3.333333333310762e-05,Crawl,Coasting,2000.2628,0.0,Grade_Force_N,Very High,Normal,Low
EV6_628BE10F,2022-05-23 19:30:10+00:00,00000003-628BE10F,9.6064,2.6684,0.0475,0.5575,10.0825,73.46,10.6479,289.6,0.76,-0.14,2.7413,228.2636,2025.4407,92.625,2349.0706,6.2684,728.2119,88.8063,777.0,14.6,11.3442,154.09,277.0,92.5,94.5,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,14.0,290.0,3264.8,37.8,37.4,38.0,37.8,37.75,56.0713,10.1623,Urban,55.2561,OK,11.34,37.75,0.0,0.0,2.0,0.0,2.6684444444444444,-4.444444444429152e-05,Crawl,Coasting,2349.0706,0.0,Grade_Force_N,Very High,Normal,Low
EV6_628BE10F,2022-05-23 19:30:15+00:00,00000003-628BE10F,8.6662,2.4073,-0.449,0.5,9.9872,75.38,15.0,289.78,1.26,-0.54,2.2309,227.0143,2837.6787,-875.5102,2191.4137,5.2753,679.3383,82.8461,777.5,9.6,7.464,154.09,277.0,92.5,94.5,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,290.0,3311.8,37.8,37.8,38.0,37.8,37.85,56.0714,10.1616,Urban,70.6771,OK,7.46,37.85,0.0,0.0,2.0,0.0,2.407277777777778,2.2222222222367805e-05,Crawl,Coasting,2191.4136999999996,4.547473508864641e-13,Grade_Force_N,Very High,Normal,Low
EV6_628BE10F,2022-05-23 19:30:20+00:00,00000003-628BE10F,3.7548,1.043,-1.25,0.6173,9.9515,76.66,15.0,290.06,0.42,0.24,0.4188,227.0143,2837.6787,-2437.5,627.6118,0.6546,194.5597,23.7268,778.7,0.4,0.3115,154.09,277.0,92.5,94.5,100.0,20.0,18.0,18.0,2.0,4.04,4.04,0.0,,290.0,3348.4,37.8,37.8,38.0,37.8,37.85,56.0715,10.1611,Stop_or_Crawl,,OK,0.31,37.85,0.0,0.0,2.0,0.0,1.043,0.0,Crawl,Braking,627.6118000000001,-1.1368683772161603e-13,Grade_Force_N,Very High,Normal,Low
